object,businessKey,sourceField,sourceLabel,sharePercent,reason
products,109326100039,头条用户阅读兴趣分类_提取结果(占比),社会,51.42,not_in_taxonomy
products,109326100039,头条用户阅读兴趣分类_提取结果(占比),健康,42.92,not_in_taxonomy
products,109326100039,抖音视频观看兴趣分类_提取结果(占比),演绎,98.84,not_in_taxonomy
products,109326100039,抖音视频观看兴趣分类_提取结果(占比),拍摄,98.84,not_in_taxonomy
products,109326100039,抖音视频观看兴趣分类_提取结果(占比),生活,92.77,not_in_taxonomy
products,109326100039,西瓜视频观看兴趣分类_提取结果(占比),游戏,100,not_in_taxonomy
products,109326100039,西瓜视频观看兴趣分类_提取结果(占比),社会,100,not_in_taxonomy
products,109326100039,西瓜视频观看兴趣分类_提取结果(占比),影视,100,not_in_taxonomy
products,109326100039,美妆行业特色人群_提取结果(占比),美潮文艺咖,25.66,not_in_taxonomy
products,109326100039,美妆行业特色人群_提取结果(占比),悦己质享派,22.83,not_in_taxonomy
products,109326100039,美妆行业特色人群_提取结果(占比),合群拔草人,16.6,not_in_taxonomy
products,109326100039,电商品类成交偏好_提取结果(占比),女装,72.62,not_in_taxonomy
products,109326100039,电商品类成交偏好_提取结果(占比),内衣裤袜,65.44,not_in_taxonomy
products,109326100039,电商品类成交偏好_提取结果(占比),女装-T恤,62.88,not_in_taxonomy
products,109326100039,电商品牌成交偏好_提取结果(占比),Semir森马,13.25,not_in_taxonomy
products,109326100039,电商品牌成交偏好_提取结果(占比),三資堂,11.26,not_in_taxonomy
products,109326100039,电商品牌成交偏好_提取结果(占比),YAYA鸭鸭,10.38,not_in_taxonomy
products,109326100039,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109326100039,电商消费频次_提取结果(占比),+∞),81.99,not_in_taxonomy
products,109326100039,电商消费频次_提取结果(占比),(25,,not_in_taxonomy
products,109326100039,电商消费频次_提取结果(占比),30],3.38,not_in_taxonomy
products,109326100039,电商消费频次_提取结果(占比),(40,,not_in_taxonomy
products,109326100039,电商消费频次_提取结果(占比),45],3.38,not_in_taxonomy
products,109326100039,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109326100039,电商消费金额_提取结果(占比),+∞),89.68,not_in_taxonomy
products,109326100039,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,109326100039,电商消费金额_提取结果(占比),2000],3.56,not_in_taxonomy
products,109326100039,电商消费金额_提取结果(占比),(500,,not_in_taxonomy
products,109326100039,电商消费金额_提取结果(占比),1000],2.81,not_in_taxonomy
products,109326100039,触点互动偏好_提取结果(占比),通投,100,not_in_taxonomy
products,109326100039,触点互动偏好_提取结果(占比),抖音,99.61,not_in_taxonomy
products,109326100039,触点互动偏好_提取结果(占比),通投-千川直播带货,83,not_in_taxonomy
products,109326100039,城市_提取结果(占比),深圳,7.12,not_in_taxonomy
products,109326100039,城市_提取结果(占比),广州,5.99,not_in_taxonomy
products,109326100039,城市_提取结果(占比),佛山,3.37,not_in_taxonomy
products,109326100039,抖音视频观看兴趣分类v2_提取结果(占比),时尚,23.28,not_in_taxonomy
products,109326100039,抖音视频观看兴趣分类v2_提取结果(占比),美食,13.3,not_in_taxonomy
products,109326100039,抖音视频观看兴趣分类v2_提取结果(占比),运动,8.65,not_in_taxonomy
products,101325100006,地域分布_提取结果(占比),广东,13.93,not_in_taxonomy
products,101325100006,地域分布_提取结果(占比),山东,7.42,not_in_taxonomy
products,101325100006,地域分布_提取结果(占比),河北,6.97,not_in_taxonomy
products,101325100006,八大消费群体_提取结果(占比),精致妈妈,27,not_in_taxonomy
products,101325100006,八大消费群体_提取结果(占比),小镇青年,26.77,not_in_taxonomy
products,101325100006,八大消费群体_提取结果(占比),新锐白领,15.1,not_in_taxonomy
products,101325100006,手机品牌_提取结果(占比),苹果,36.91,not_in_taxonomy
products,101325100006,手机品牌_提取结果(占比),华为,24.16,not_in_taxonomy
products,101325100006,手机品牌_提取结果(占比),OPPO,20.81,not_in_taxonomy
products,101325100006,预测人生阶段_提取结果(占比),家有儿女,74.64,not_in_taxonomy
products,101325100006,预测职业_提取结果(占比),公务员,100,not_in_taxonomy
products,101325100006,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,101325100006,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,101325100006,手机价格_提取结果(占比),2000~2999,30.91,not_in_taxonomy
products,101325100006,手机价格_提取结果(占比),5000~5999,22.95,not_in_taxonomy
products,101325100006,手机价格_提取结果(占比),1000~1999,18.5,not_in_taxonomy
products,101325100006,抖音活跃用户_提取结果(占比),高活跃_月活,75.63,not_in_taxonomy
products,101325100006,头条活跃用户_提取结果(占比),低活跃_月活,100,not_in_taxonomy
products,101325100006,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101325100006,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101325100006,头条用户阅读兴趣分类_提取结果(占比),娱乐,66.87,not_in_taxonomy
products,101325100006,头条用户阅读兴趣分类_提取结果(占比),社会,50.6,not_in_taxonomy
products,101325100006,头条用户阅读兴趣分类_提取结果(占比),健康,41.57,not_in_taxonomy
products,101325100006,抖音视频观看兴趣分类_提取结果(占比),拍摄,99.64,not_in_taxonomy
products,101325100006,抖音视频观看兴趣分类_提取结果(占比),演绎,99.28,not_in_taxonomy
products,101325100006,抖音视频观看兴趣分类_提取结果(占比),生活,95.67,not_in_taxonomy
products,101325100006,西瓜视频观看兴趣分类_提取结果(占比),游戏,100,not_in_taxonomy
products,101325100006,西瓜视频观看兴趣分类_提取结果(占比),少儿,100,not_in_taxonomy
products,101325100006,西瓜视频观看兴趣分类_提取结果(占比),社会,100,not_in_taxonomy
products,101325100006,美妆行业特色人群_提取结果(占比),美潮文艺咖,23.98,not_in_taxonomy
products,101325100006,美妆行业特色人群_提取结果(占比),悦己质享派,18.78,not_in_taxonomy
products,101325100006,美妆行业特色人群_提取结果(占比),理性刚需派,17.19,not_in_taxonomy
products,101325100006,电商品类成交偏好_提取结果(占比),女装,75.92,not_in_taxonomy
products,101325100006,电商品类成交偏好_提取结果(占比),内衣裤袜,68.58,not_in_taxonomy
products,101325100006,电商品类成交偏好_提取结果(占比),女装-T恤,67.73,not_in_taxonomy
products,101325100006,电商品牌成交偏好_提取结果(占比),三資堂,12.81,not_in_taxonomy
products,101325100006,电商品牌成交偏好_提取结果(占比),IEF爱依服,12.26,not_in_taxonomy
products,101325100006,电商品牌成交偏好_提取结果(占比),Semir森马,11.99,not_in_taxonomy
products,101325100006,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,101325100006,电商消费频次_提取结果(占比),+∞),86.07,not_in_taxonomy
products,101325100006,电商消费频次_提取结果(占比),(40,,not_in_taxonomy
products,101325100006,电商消费频次_提取结果(占比),45],2.47,not_in_taxonomy
products,101325100006,电商消费频次_提取结果(占比),(10,,not_in_taxonomy
products,101325100006,电商消费频次_提取结果(占比),15],2.02,not_in_taxonomy
products,101325100006,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,101325100006,电商消费金额_提取结果(占比),+∞),89.66,not_in_taxonomy
products,101325100006,电商消费金额_提取结果(占比),(500,,not_in_taxonomy
products,101325100006,电商消费金额_提取结果(占比),1000],3.37,not_in_taxonomy
products,101325100006,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,101325100006,电商消费金额_提取结果(占比),1500],3.15,not_in_taxonomy
products,101325100006,触点互动偏好_提取结果(占比),通投,99.05,not_in_taxonomy
products,101325100006,触点互动偏好_提取结果(占比),抖音,98.82,not_in_taxonomy
products,101325100006,触点互动偏好_提取结果(占比),通投-千川直播带货,79.7,not_in_taxonomy
products,101325100006,城市_提取结果(占比),上海,2.7,not_in_taxonomy
products,101325100006,城市_提取结果(占比),西安,2.47,not_in_taxonomy
products,101325100006,城市_提取结果(占比),北京,2.25,not_in_taxonomy
products,101325100006,抖音视频观看兴趣分类v2_提取结果(占比),时尚,20.97,not_in_taxonomy
products,101325100006,抖音视频观看兴趣分类v2_提取结果(占比),美食,13.37,not_in_taxonomy
products,101325100006,抖音视频观看兴趣分类v2_提取结果(占比),运动,10.94,not_in_taxonomy
products,109325105001,地域分布_提取结果(占比),广东,13.95,not_in_taxonomy
products,109325105001,地域分布_提取结果(占比),山东,9.2,not_in_taxonomy
products,109325105001,地域分布_提取结果(占比),河南,8.01,not_in_taxonomy
products,109325105001,八大消费群体_提取结果(占比),小镇青年,26.05,not_in_taxonomy
products,109325105001,八大消费群体_提取结果(占比),genz,24.85,not_in_taxonomy
products,109325105001,八大消费群体_提取结果(占比),精致妈妈,21.56,not_in_taxonomy
products,109325105001,手机品牌_提取结果(占比),苹果,44.55,not_in_taxonomy
products,109325105001,手机品牌_提取结果(占比),华为,27.72,not_in_taxonomy
products,109325105001,手机品牌_提取结果(占比),OPPO,15.84,not_in_taxonomy
products,109325105001,预测人生阶段_提取结果(占比),家有儿女,64.46,not_in_taxonomy
products,109325105001,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,109325105001,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,109325105001,预测职业_提取结果(占比),基础服务业,0,not_in_taxonomy
products,109325105001,手机价格_提取结果(占比),2000~2999,34.06,not_in_taxonomy
products,109325105001,手机价格_提取结果(占比),5000~5999,25.7,not_in_taxonomy
products,109325105001,手机价格_提取结果(占比),3000~3999,20.74,not_in_taxonomy
products,109325105001,抖音活跃用户_提取结果(占比),高活跃_月活,79.04,not_in_taxonomy
products,109325105001,头条活跃用户_提取结果(占比),低活跃_月活,100,not_in_taxonomy
products,109325105001,西瓜活跃用户_提取结果(占比),低活跃_月活,100,not_in_taxonomy
products,109325105001,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109325105001,头条用户阅读兴趣分类_提取结果(占比),娱乐,59.2,not_in_taxonomy
products,109325105001,头条用户阅读兴趣分类_提取结果(占比),社会,44,not_in_taxonomy
products,109325105001,头条用户阅读兴趣分类_提取结果(占比),健康,36.8,not_in_taxonomy
products,109325105001,抖音视频观看兴趣分类_提取结果(占比),拍摄,100,not_in_taxonomy
products,109325105001,抖音视频观看兴趣分类_提取结果(占比),演绎,98.37,not_in_taxonomy
products,109325105001,抖音视频观看兴趣分类_提取结果(占比),生活,95.11,not_in_taxonomy
products,109325105001,西瓜视频观看兴趣分类_提取结果(占比),时尚,100,not_in_taxonomy
products,109325105001,西瓜视频观看兴趣分类_提取结果(占比),游戏,100,not_in_taxonomy
products,109325105001,西瓜视频观看兴趣分类_提取结果(占比),搞笑,100,not_in_taxonomy
products,109325105001,美妆行业特色人群_提取结果(占比),美潮文艺咖,30.65,not_in_taxonomy
products,109325105001,美妆行业特色人群_提取结果(占比),悦己质享派,18.45,not_in_taxonomy
products,109325105001,美妆行业特色人群_提取结果(占比),合群拔草人,15.18,not_in_taxonomy
products,109325105001,电商品类成交偏好_提取结果(占比),女装,71.78,not_in_taxonomy
products,109325105001,电商品类成交偏好_提取结果(占比),内衣裤袜,58.9,not_in_taxonomy
products,109325105001,电商品类成交偏好_提取结果(占比),女装-裤子,57.58,not_in_taxonomy
products,109325105001,电商品牌成交偏好_提取结果(占比),Semir森马,17.88,not_in_taxonomy
products,109325105001,电商品牌成交偏好_提取结果(占比),ANTA安踏,10.95,not_in_taxonomy
products,109325105001,电商品牌成交偏好_提取结果(占比),草本初色,9.12,not_in_taxonomy
products,109325105001,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109325105001,电商消费频次_提取结果(占比),+∞),82.25,not_in_taxonomy
products,109325105001,电商消费频次_提取结果(占比),(15,,not_in_taxonomy
products,109325105001,电商消费频次_提取结果(占比),20],3.55,not_in_taxonomy
products,109325105001,电商消费频次_提取结果(占比),(40,,not_in_taxonomy
products,109325105001,电商消费频次_提取结果(占比),45],2.96,not_in_taxonomy
products,109325105001,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109325105001,电商消费金额_提取结果(占比),+∞),87.57,not_in_taxonomy
products,109325105001,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,109325105001,电商消费金额_提取结果(占比),2000],4.14,not_in_taxonomy
products,109325105001,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,109325105001,电商消费金额_提取结果(占比),1500],3.55,not_in_taxonomy
products,109325105001,触点互动偏好_提取结果(占比),通投,99.07,not_in_taxonomy
products,109325105001,触点互动偏好_提取结果(占比),抖音,98.77,not_in_taxonomy
products,109325105001,触点互动偏好_提取结果(占比),抖音-星图视频推广,83.12,not_in_taxonomy
products,109325105001,城市_提取结果(占比),深圳,4.75,not_in_taxonomy
products,109325105001,城市_提取结果(占比),广州,3.26,not_in_taxonomy
products,109325105001,城市_提取结果(占比),东莞,2.97,not_in_taxonomy
products,109325105001,抖音视频观看兴趣分类v2_提取结果(占比),时尚,20.42,not_in_taxonomy
products,109325105001,抖音视频观看兴趣分类v2_提取结果(占比),美食,17.5,not_in_taxonomy
products,109325105001,抖音视频观看兴趣分类v2_提取结果(占比),旅行,7.92,not_in_taxonomy
products,109326127014,地域分布_提取结果(占比),广东,11.18,not_in_taxonomy
products,109326127014,地域分布_提取结果(占比),浙江,8.16,not_in_taxonomy
products,109326127014,地域分布_提取结果(占比),山东,6.34,not_in_taxonomy
products,109326127014,八大消费群体_提取结果(占比),精致妈妈,27.58,not_in_taxonomy
products,109326127014,八大消费群体_提取结果(占比),新锐白领,26.97,not_in_taxonomy
products,109326127014,八大消费群体_提取结果(占比),小镇青年,20,not_in_taxonomy
products,109326127014,手机品牌_提取结果(占比),苹果,43.82,not_in_taxonomy
products,109326127014,手机品牌_提取结果(占比),华为,22.47,not_in_taxonomy
products,109326127014,手机品牌_提取结果(占比),OPPO,14.61,not_in_taxonomy
products,109326127014,预测人生阶段_提取结果(占比),家有儿女,68.85,not_in_taxonomy
products,109326127014,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,109326127014,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,109326127014,预测职业_提取结果(占比),基础服务业,0,not_in_taxonomy
products,109326127014,手机价格_提取结果(占比),2000~2999,31.99,not_in_taxonomy
products,109326127014,手机价格_提取结果(占比),5000~5999,30.43,not_in_taxonomy
products,109326127014,手机价格_提取结果(占比),3000~3999,15.53,not_in_taxonomy
products,109326127014,抖音活跃用户_提取结果(占比),高活跃_月活,66.47,not_in_taxonomy
products,109326127014,头条活跃用户_提取结果(占比),低活跃_月活,100,not_in_taxonomy
products,109326127014,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326127014,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326127014,头条用户阅读兴趣分类_提取结果(占比),娱乐,66.35,not_in_taxonomy
products,109326127014,头条用户阅读兴趣分类_提取结果(占比),社会,56.73,not_in_taxonomy
products,109326127014,头条用户阅读兴趣分类_提取结果(占比),健康,43.27,not_in_taxonomy
products,109326127014,抖音视频观看兴趣分类_提取结果(占比),拍摄,98.49,not_in_taxonomy
products,109326127014,抖音视频观看兴趣分类_提取结果(占比),演绎,97.99,not_in_taxonomy
products,109326127014,抖音视频观看兴趣分类_提取结果(占比),生活,89.95,not_in_taxonomy
products,109326127014,西瓜视频观看兴趣分类_提取结果(占比),游戏,100,not_in_taxonomy
products,109326127014,西瓜视频观看兴趣分类_提取结果(占比),社会,100,not_in_taxonomy
products,109326127014,西瓜视频观看兴趣分类_提取结果(占比),情感,100,not_in_taxonomy
products,109326127014,美妆行业特色人群_提取结果(占比),美潮文艺咖,28.92,not_in_taxonomy
products,109326127014,美妆行业特色人群_提取结果(占比),悦己质享派,19.69,not_in_taxonomy
products,109326127014,美妆行业特色人群_提取结果(占比),理性刚需派,13.54,not_in_taxonomy
products,109326127014,电商品类成交偏好_提取结果(占比),女装,67.31,not_in_taxonomy
products,109326127014,电商品类成交偏好_提取结果(占比),内衣裤袜,53.85,not_in_taxonomy
products,109326127014,电商品类成交偏好_提取结果(占比),女装-裤子,48.92,not_in_taxonomy
products,109326127014,电商品牌成交偏好_提取结果(占比),草本初色,11.72,not_in_taxonomy
products,109326127014,电商品牌成交偏好_提取结果(占比),三資堂,10.55,not_in_taxonomy
products,109326127014,电商品牌成交偏好_提取结果(占比),Three Squirrels三只松鼠,8.98,not_in_taxonomy
products,109326127014,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109326127014,电商消费频次_提取结果(占比),+∞),75.9,not_in_taxonomy
products,109326127014,电商消费频次_提取结果(占比),(25,,not_in_taxonomy
products,109326127014,电商消费频次_提取结果(占比),30],4.22,not_in_taxonomy
products,109326127014,电商消费频次_提取结果(占比),(10,,not_in_taxonomy
products,109326127014,电商消费频次_提取结果(占比),15],3.61,not_in_taxonomy
products,109326127014,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109326127014,电商消费金额_提取结果(占比),+∞),86.14,not_in_taxonomy
products,109326127014,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,109326127014,电商消费金额_提取结果(占比),1500],5.42,not_in_taxonomy
products,109326127014,电商消费金额_提取结果(占比),(500,,not_in_taxonomy
products,109326127014,电商消费金额_提取结果(占比),1000],3.92,not_in_taxonomy
products,109326127014,触点互动偏好_提取结果(占比),通投,99.05,not_in_taxonomy
products,109326127014,触点互动偏好_提取结果(占比),抖音,98.1,not_in_taxonomy
products,109326127014,触点互动偏好_提取结果(占比),抖音-星图视频推广,80.76,not_in_taxonomy
products,109326127014,城市_提取结果(占比),上海,5.74,not_in_taxonomy
products,109326127014,城市_提取结果(占比),深圳,4.23,not_in_taxonomy
products,109326127014,城市_提取结果(占比),北京,3.93,not_in_taxonomy
products,109326127014,抖音视频观看兴趣分类v2_提取结果(占比),时尚,25.98,not_in_taxonomy
products,109326127014,抖音视频观看兴趣分类v2_提取结果(占比),美食,15.75,not_in_taxonomy
products,109326127014,抖音视频观看兴趣分类v2_提取结果(占比),旅行,9.06,not_in_taxonomy
products,101325100161,地域分布_提取结果(占比),浙江,13.97,not_in_taxonomy
products,101325100161,地域分布_提取结果(占比),广东,10.29,not_in_taxonomy
products,101325100161,地域分布_提取结果(占比),江苏,8.46,not_in_taxonomy
products,101325100161,八大消费群体_提取结果(占比),新锐白领,24.54,not_in_taxonomy
products,101325100161,八大消费群体_提取结果(占比),小镇青年,23.42,not_in_taxonomy
products,101325100161,八大消费群体_提取结果(占比),genz,20.82,not_in_taxonomy
products,101325100161,手机品牌_提取结果(占比),苹果,47.3,not_in_taxonomy
products,101325100161,手机品牌_提取结果(占比),华为,25.68,not_in_taxonomy
products,101325100161,手机品牌_提取结果(占比),小米,14.86,not_in_taxonomy
products,101325100161,预测人生阶段_提取结果(占比),家有儿女,58.67,not_in_taxonomy
products,101325100161,预测职业_提取结果(占比),基础服务业,100,not_in_taxonomy
products,101325100161,预测职业_提取结果(占比),IT通讯科技,100,not_in_taxonomy
products,101325100161,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,101325100161,手机价格_提取结果(占比),5000~5999,30.19,not_in_taxonomy
products,101325100161,手机价格_提取结果(占比),2000~2999,26.79,not_in_taxonomy
products,101325100161,手机价格_提取结果(占比),3000~3999,21.13,not_in_taxonomy
products,101325100161,抖音活跃用户_提取结果(占比),高活跃_月活,80.3,not_in_taxonomy
products,101325100161,头条活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101325100161,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101325100161,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101325100161,头条用户阅读兴趣分类_提取结果(占比),娱乐,58.14,not_in_taxonomy
products,101325100161,头条用户阅读兴趣分类_提取结果(占比),社会,53.49,not_in_taxonomy
products,101325100161,头条用户阅读兴趣分类_提取结果(占比),健康,31.4,not_in_taxonomy
products,101325100161,抖音视频观看兴趣分类_提取结果(占比),拍摄,98.06,not_in_taxonomy
products,101325100161,抖音视频观看兴趣分类_提取结果(占比),演绎,96.77,not_in_taxonomy
products,101325100161,抖音视频观看兴趣分类_提取结果(占比),生活,86.45,not_in_taxonomy
products,101325100161,西瓜视频观看兴趣分类_提取结果(占比),娱乐,100,not_in_taxonomy
products,101325100161,西瓜视频观看兴趣分类_提取结果(占比),音乐,100,not_in_taxonomy
products,101325100161,西瓜视频观看兴趣分类_提取结果(占比),汽车,100,not_in_taxonomy
products,101325100161,美妆行业特色人群_提取结果(占比),悦己质享派,20.91,not_in_taxonomy
products,101325100161,美妆行业特色人群_提取结果(占比),美潮文艺咖,19.39,not_in_taxonomy
products,101325100161,美妆行业特色人群_提取结果(占比),好物狂想家,19.01,not_in_taxonomy
products,101325100161,电商品类成交偏好_提取结果(占比),男装,64.86,not_in_taxonomy
products,101325100161,电商品类成交偏好_提取结果(占比),男装-T恤,51.88,not_in_taxonomy
products,101325100161,电商品类成交偏好_提取结果(占比),洗护清洁剂卫生巾纸香薰,42.47,not_in_taxonomy
products,101325100161,电商品牌成交偏好_提取结果(占比),LI-NING李宁,14.5,not_in_taxonomy
products,101325100161,电商品牌成交偏好_提取结果(占比),Semir森马,12,not_in_taxonomy
products,101325100161,电商品牌成交偏好_提取结果(占比),Three Squirrels三只松鼠,10,not_in_taxonomy
products,101325100161,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,101325100161,电商消费频次_提取结果(占比),+∞),61.03,not_in_taxonomy
products,101325100161,电商消费频次_提取结果(占比),(10,,not_in_taxonomy
products,101325100161,电商消费频次_提取结果(占比),15],5.51,not_in_taxonomy
products,101325100161,电商消费频次_提取结果(占比),(15,,not_in_taxonomy
products,101325100161,电商消费频次_提取结果(占比),20],5.51,not_in_taxonomy
products,101325100161,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,101325100161,电商消费金额_提取结果(占比),+∞),73.9,not_in_taxonomy
products,101325100161,电商消费金额_提取结果(占比),(500,,not_in_taxonomy
products,101325100161,电商消费金额_提取结果(占比),1000],8.09,not_in_taxonomy
products,101325100161,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,101325100161,电商消费金额_提取结果(占比),1500],5.88,not_in_taxonomy
products,101325100161,触点互动偏好_提取结果(占比),通投,99.19,not_in_taxonomy
products,101325100161,触点互动偏好_提取结果(占比),抖音,98.79,not_in_taxonomy
products,101325100161,触点互动偏好_提取结果(占比),抖音-自然内容,83.33,not_in_taxonomy
products,101325100161,城市_提取结果(占比),杭州,5.88,not_in_taxonomy
products,101325100161,城市_提取结果(占比),上海,4.04,not_in_taxonomy
products,101325100161,城市_提取结果(占比),苏州,3.31,not_in_taxonomy
products,101325100161,抖音视频观看兴趣分类v2_提取结果(占比),时尚,23.4,not_in_taxonomy
products,101325100161,抖音视频观看兴趣分类v2_提取结果(占比),美食,17.55,not_in_taxonomy
products,101325100161,抖音视频观看兴趣分类v2_提取结果(占比),创意,9.57,not_in_taxonomy
products,109326114038,地域分布_提取结果(占比),广东,12.63,not_in_taxonomy
products,109326114038,地域分布_提取结果(占比),湖北,9.12,not_in_taxonomy
products,109326114038,地域分布_提取结果(占比),江苏,8.07,not_in_taxonomy
products,109326114038,八大消费群体_提取结果(占比),精致妈妈,27.72,not_in_taxonomy
products,109326114038,八大消费群体_提取结果(占比),小镇青年,26.32,not_in_taxonomy
products,109326114038,八大消费群体_提取结果(占比),新锐白领,19.65,not_in_taxonomy
products,109326114038,手机品牌_提取结果(占比),苹果,48.42,not_in_taxonomy
products,109326114038,手机品牌_提取结果(占比),华为,23.16,not_in_taxonomy
products,109326114038,手机品牌_提取结果(占比),vivo,14.74,not_in_taxonomy
products,109326114038,预测人生阶段_提取结果(占比),家有儿女,61.4,not_in_taxonomy
products,109326114038,预测职业_提取结果(占比),在校大学生,100,not_in_taxonomy
products,109326114038,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,109326114038,预测职业_提取结果(占比),基础服务业,0,not_in_taxonomy
products,109326114038,手机价格_提取结果(占比),5000~5999,31.25,not_in_taxonomy
products,109326114038,手机价格_提取结果(占比),2000~2999,29.04,not_in_taxonomy
products,109326114038,手机价格_提取结果(占比),1000~1999,16.91,not_in_taxonomy
products,109326114038,抖音活跃用户_提取结果(占比),高活跃_月活,79,not_in_taxonomy
products,109326114038,头条活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326114038,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326114038,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326114038,头条用户阅读兴趣分类_提取结果(占比),娱乐,59.79,not_in_taxonomy
products,109326114038,头条用户阅读兴趣分类_提取结果(占比),社会,44.33,not_in_taxonomy
products,109326114038,头条用户阅读兴趣分类_提取结果(占比),健康,43.3,not_in_taxonomy
products,109326114038,抖音视频观看兴趣分类_提取结果(占比),拍摄,99.42,not_in_taxonomy
products,109326114038,抖音视频观看兴趣分类_提取结果(占比),演绎,98.26,not_in_taxonomy
products,109326114038,抖音视频观看兴趣分类_提取结果(占比),生活,92.44,not_in_taxonomy
products,109326114038,西瓜视频观看兴趣分类_提取结果(占比),影视,100,not_in_taxonomy
products,109326114038,西瓜视频观看兴趣分类_提取结果(占比),游戏,0,not_in_taxonomy
products,109326114038,西瓜视频观看兴趣分类_提取结果(占比),军事,0,not_in_taxonomy
products,109326114038,美妆行业特色人群_提取结果(占比),美潮文艺咖,26.24,not_in_taxonomy
products,109326114038,美妆行业特色人群_提取结果(占比),悦己质享派,25.18,not_in_taxonomy
products,109326114038,美妆行业特色人群_提取结果(占比),合群拔草人,13.48,not_in_taxonomy
products,109326114038,电商品类成交偏好_提取结果(占比),女装,76.4,not_in_taxonomy
products,109326114038,电商品类成交偏好_提取结果(占比),内衣裤袜,62.92,not_in_taxonomy
products,109326114038,电商品类成交偏好_提取结果(占比),女装-裤子,61.17,not_in_taxonomy
products,109326114038,电商品牌成交偏好_提取结果(占比),Semir森马,19.25,not_in_taxonomy
products,109326114038,电商品牌成交偏好_提取结果(占比),三資堂,13.81,not_in_taxonomy
products,109326114038,电商品牌成交偏好_提取结果(占比),IEF爱依服,10.46,not_in_taxonomy
products,109326114038,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109326114038,电商消费频次_提取结果(占比),+∞),79.65,not_in_taxonomy
products,109326114038,电商消费频次_提取结果(占比),(15,,not_in_taxonomy
products,109326114038,电商消费频次_提取结果(占比),20],2.81,not_in_taxonomy
products,109326114038,电商消费频次_提取结果(占比),(20,,not_in_taxonomy
products,109326114038,电商消费频次_提取结果(占比),25],2.81,not_in_taxonomy
products,109326114038,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109326114038,电商消费金额_提取结果(占比),+∞),87.02,not_in_taxonomy
products,109326114038,电商消费金额_提取结果(占比),(500,,not_in_taxonomy
products,109326114038,电商消费金额_提取结果(占比),1000],5.61,not_in_taxonomy
products,109326114038,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,109326114038,电商消费金额_提取结果(占比),1500],3.51,not_in_taxonomy
products,109326114038,触点互动偏好_提取结果(占比),抖音,99.28,not_in_taxonomy
products,109326114038,触点互动偏好_提取结果(占比),通投,99.28,not_in_taxonomy
products,109326114038,触点互动偏好_提取结果(占比),抖音-自然内容,83.39,not_in_taxonomy
products,109326114038,城市_提取结果(占比),武汉,3.51,not_in_taxonomy
products,109326114038,城市_提取结果(占比),深圳,2.81,not_in_taxonomy
products,109326114038,城市_提取结果(占比),郑州,2.46,not_in_taxonomy
products,109326114038,抖音视频观看兴趣分类v2_提取结果(占比),时尚,25.55,not_in_taxonomy
products,109326114038,抖音视频观看兴趣分类v2_提取结果(占比),美食,17.18,not_in_taxonomy
